Property Name,SBU,Brand,UID,REGULATOR,DEPARTMENT,CATEGORY,DOCTYPE,permitType,Renewable,Expiration,Ageing Type,Ageing Days,Active ItemID,Upload,Applicable,PM,OM,BH,Queued,Validated,Reject
Amaia Scapes Bauan,RBG,AMAIA,1001,BFP,Engineering,Government,Certificate,BFP | Fire Drill Certificate,-,-,-,-,-,No Upload,1.0,Kristine Relosa,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1361,OBO,Engineering,Government,Permit,OBO | Permit to Operate - Sanitary/Plumbing,-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1393,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Administrative Assistant Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1397,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | House Keeping Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1398,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Maintenance Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1401,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Security Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1402,PNP,Security,Government,License; with Attestation,PNP | Agency Firearm License with Duty Detail Order (DDO) (Per Person),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1403,PNP,Security,Government,Certificate; received by DOLE,PNP | Security first aider: Standard/ Occupational First Aid and Basic Life Support-CPR/AED from Red Cross/BFP/DOH or TESDA,-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1404,PNP,Security,Government,License; with Attestation,PNP | Security Guard Radio License from NTC (per Person),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1405,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security Agency License to Operate (Per Detachment),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Bicutan,RBG,AMAIA,1406,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security License (per security guard),-,-,-,-,-,No Upload,1.0,Raiza Mae Nogal,Violette Juan,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1001,BFP,Engineering,Government,Certificate,BFP | Fire Drill Certificate,Yes,12/19/2024,NOTICE,196.00,234,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1002,BFP,Engineering,Government,Certificate,BFP | Fire Safety Inspection Certificate (FSIC) - Annual,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1003,BFP,Engineering,Government,Certificate,BFP | Fire Safety Inspection Certificate (FSIC) - Occupancy,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1004,BFP,Engineering,Government,Report,BFP | Fire Safety Maintenance Report FSMR,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1005,BFP,Engineering,Government,Certificate,BFP | Flammable and Combustible Storage Clearance,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,1
Amaia Steps Nuvali,RBG,AMAIA,1006,BIR,Finance,Government,Forms,BIR | 0619-E - Monthly Remittance Form for Creditable Income Taxes Withheld (Expanded),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1010,BIR,Finance,Government,Forms,BIR  | 1604-E - Annual Information Return of Creditable Income Taxes Withheld (Expanded),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1011,BIR,Finance,Government,Forms,BIR  | 1702RT - Annual Income Tax Return,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1014,BIR,Finance,Government,Forms,BIR  | 1905 Loose leaf - Annual Registration of Books of Accounts,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1016,BIR,Finance,Government,Forms,BIR  | 2550 - Quarterly Value Added Tax Return (VAT),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,1
Amaia Steps Nuvali,RBG,AMAIA,1019,BIR,Finance,Government,Certificate,BIR | BIR Permit - Certificate of Registration (COR),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1020,BIR,Finance,Government,Forms,BIR  | Income Tax Return - Quarterly,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1022,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Administrative Assistant Contract Comprehensive General Liability (CGLI),Yes,12/31/2024,NOTICE,205.00,1053,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1026,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | House Keeping Contract Comprehensive General Liability (CGLI),Yes,8/10/2024,NOTICE,62.00,1055,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1027,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Maintenance Contract Comprehensive General Liability (CGLI),Yes,1/16/2025,NOTICE,221.00,1056,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1030,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Security Contract Comprehensive General Liability (CGLI),Yes,9/1/2024,NOTICE,84.00,1054,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1040,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Property Management Contract,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1044,DENR,Engineering,Government,Report,DENR | Compliance Monitoring Report (CMR),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,1,1
Amaia Steps Nuvali,RBG,AMAIA,1045,DENR,Engineering,Government,Report,DENR | DENR Self Monitoring Report  (SMR),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1049,DENR,Engineering,Government,Certificate,DENR | Environmental Compliance Certificate (ECC),No,-,-,-,254,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1051,DENR,Engineering,Government,Report; received by DENR,DENR | Environmental Monitoring Plan (EMOP),Yes,6/30/2024,NOTICE,24.00,281,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1052,DENR,Engineering,Government,Permit,DENR | Haz-Waste Gen ID (start with OL-G),No,-,-,-,1638,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1053,DENR,Engineering,Government,Report,DENR | Haz-Waste ID,No,-,-,-,1640,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,1
Amaia Steps Nuvali,RBG,AMAIA,1054,DENR,Engineering,Government,Room,DENR | HazWaste Room,No,-,-,-,267,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1056,DENR,Engineering,Government,Permit,DENR | Managing Head,No,-,-,-,261,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1057,DENR,Engineering,Government,Room,DENR | MRF Room,No,-,-,-,272,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1058,DENR,Engineering,Government,Permit,DENR | Permit to Operate- Genset,Yes,5/14/2029,NOTICE,1800.00,1084,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1074,DENR,Engineering,Government,Certificate; with appointment letter ; application form,DENR | Property Pollution Control Officer (PCO),Yes,8/20/2026,NOTICE,805.00,266,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1085,DENR,Engineering,Government,Test Result,DENR | Water Discharge (Effluent Test result),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1090,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Administrative Assistant,Yes,1/1/2025,NOTICE,206.00,1064,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1095,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Housekeeping,Yes,1/1/2025,NOTICE,206.00,1071,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1096,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Maintenance,Yes,1/1/2025,NOTICE,206.00,1077,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1099,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Security,Yes,12/31/2024,NOTICE,205.00,1085,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1100,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Administrative Assistant,Yes,1/1/2025,NOTICE,206.00,1065,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1105,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Housekeeping,Yes,7/12/2024,NOTICE,33.00,1072,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1106,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Maintenance,Yes,1/1/2025,NOTICE,206.00,1080,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1109,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Security,Yes,6/20/2025,NOTICE,376.00,1086,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1110,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Administrative Assistant,Yes,1/1/2025,NOTICE,206.00,1066,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1114,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Condo Corp/HOA,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1115,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Housekeeping,Yes,1/1/2025,NOTICE,206.00,1073,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1116,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Maintenance,Yes,1/1/2025,NOTICE,206.00,1081,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1119,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Security,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,1
Amaia Steps Nuvali,RBG,AMAIA,1120,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Administrative Assistant,Yes,1/1/2025,NOTICE,206.00,1067,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1125,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Housekeeping,Yes,1/1/2025,NOTICE,206.00,1074,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1126,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Maintenance,Yes,1/1/2025,NOTICE,206.00,1078,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1129,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Security,Yes,12/31/2024,NOTICE,205.00,1087,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1140,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Administrative Assistant,Yes,1/1/2025,NOTICE,206.00,1068,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1145,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Housekeeping,Yes,1/1/2025,NOTICE,206.00,1076,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1146,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Maintenance,Yes,1/1/2025,NOTICE,206.00,1082,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1149,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Security,Yes,12/31/2024,NOTICE,205.00,1089,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1150,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Administrative Assistant,Yes,1/1/2025,NOTICE,206.00,1069,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1155,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Housekeeping,Yes,1/1/2025,NOTICE,206.00,1075,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,1,0,0
Amaia Steps Nuvali,RBG,AMAIA,1156,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Maintenance,Yes,1/1/2025,NOTICE,206.00,1083,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1159,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Security,Yes,12/31/2024,NOTICE,205.00,1090,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1160,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Administrative Assistant,Yes,1/1/2025,NOTICE,206.00,1070,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1165,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Housekeeping,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1166,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Maintenance,Yes,1/1/2025,NOTICE,206.00,1079,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1169,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Security,Yes,12/31/2024,NOTICE,205.00,1088,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1172,ERC,Engineering,Government,Certificate,ERC | Genset COC (ERC),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,3
Amaia Steps Nuvali,RBG,AMAIA,1173,ERC,Engineering,Government,Report; with Notary; received by ERC,ERC | Summary of KwH Generated per Month (ERC),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,1
Amaia Steps Nuvali,RBG,AMAIA,1174,FIDELITY,Admin and Governance,Operation,INSURANCES,FB | Administrative Assistant Contract Fidelity Bond (FB),Yes,12/31/2024,NOTICE,205.00,1063,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1183,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property Fire Insurance,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1184,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property's CGLI/COMMAR/CARI,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1185,MUNICIPAL / LGU,Admin and Governance,Government,Permit/Certificate,LGU | Barangay Clearance,Yes,12/31/2024,NOTICE,208.00,307,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1186,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Business/Mayors Permit,Yes,1/15/2025,NOTICE,223.00,306,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1187,MUNICIPAL / LGU,Admin and Governance,Government,Certificate,LGU | Community Tax Certificate,Yes,12/31/2024,NOTICE,208.00,308,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1189,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Health/Sanitary Permit,Yes,12/31/2024,NOTICE,208.00,309,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1190,LGU,Finance,Government,Forms,LGU | Real Property Tax (RPT),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1193,LLDA,Engineering,Government,Permit,LLDA | DP for Indirect Wastewater Discharger,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1194,LLDA,Engineering,Government,Clearance,LLDA | Locational Clearance,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1207,NPC,Admin and Governance,Government,Certificate,NPC | Data Privacy Officer (DPO) Appointment,Yes,8/22/2024,NOTICE,74.00,1061,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1208,NPC,Admin and Governance,Government,Certificate,NPC | Registration of all systems to National Privacy Commission (NPC),Yes,8/22/2024,NOTICE,74.00,1062,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1209,NWRB,Engineering,Government,Test Result,NWRB | Annual Physical Water Testing,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1210,NWRB,Engineering,Government,Certificate,NWRB | Certificate of Public Convenience (CPC),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1212,NWRB,Engineering,Government,Test Result,NWRB | Monthly Potability Test,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1214,OBO,Engineering,Government,Permit,OBO | Building Permit,No,-,-,-,217,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1215,OBO,Engineering,Government,Certificate,OBO | Certificate of Annual Inspection/Building,Yes,5/27/2025,NOTICE,349.00,1650,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,1
Amaia Steps Nuvali,RBG,AMAIA,1231,OBO,Engineering,Government,Permit,OBO | Certificate of Electrical Inspection (CEI),No,-,-,-,227,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1232,OBO,Engineering,Government,Permit,OBO | Occupancy Permit,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1233,OBO,Engineering,Government,Permit,OBO | Permit to Operate - Electrical,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1249,OBO,Engineering,Government,Permit,OBO | Permit to Operate - Elevator,Yes,6/26/2024,NOTICE,20.00,240,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1281,OBO,Engineering,Government,Permit,OBO | Permit to Operate - Genset,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1313,OBO,Engineering,Government,Permit,OBO | Permit to Operate - HVAC / Airconditioning,Yes,6/26/2024,NOTICE,20.00,238,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1329,OBO,Engineering,Government,Permit,OBO | Permit to Operate - Mechanical/Machinery,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1345,OBO,Engineering,Government,Permit,OBO | Permit to Operate - Pumps,Yes,6/16/2024,NOTICE,10.00,247,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1393,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Administrative Assistant Contract Performance Bond (PB),Yes,12/31/2024,NOTICE,205.00,1060,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1397,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | House Keeping Contract Performance Bond (PB),Yes,7/5/2026,NOTICE,756.00,1059,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1398,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Maintenance Contract Performance Bond (PB),Yes,1/16/2025,NOTICE,221.00,1057,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1401,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Security Contract Performance Bond (PB),Yes,9/1/2024,NOTICE,84.00,1058,With Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1402,PNP,Security,Government,License; with Attestation,PNP | Agency Firearm License with Duty Detail Order (DDO) (Per Person),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1403,PNP,Security,Government,Certificate; received by DOLE,PNP | Security first aider: Standard/ Occupational First Aid and Basic Life Support-CPR/AED from Red Cross/BFP/DOH or TESDA,-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1404,PNP,Security,Government,License; with Attestation,PNP | Security Guard Radio License from NTC (per Person),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1405,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security Agency License to Operate (Per Detachment),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Nuvali,RBG,AMAIA,1406,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security License (per security guard),-,-,-,-,-,No Upload,1.0,Juluis Medina,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Parkway Nuvali,RBG,AMAIA,1001,BFP,Engineering,Government,Certificate,BFP | Fire Drill Certificate,-,-,-,-,-,No Upload,1.0,Francis Bernal,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Parkway Nuvali,RBG,AMAIA,1002,BFP,Engineering,Government,Certificate,BFP | Fire Safety Inspection Certificate (FSIC) - Annual,-,-,-,-,-,No Upload,1.0,Francis Bernal,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Parkway Nuvali,RBG,AMAIA,1003,BFP,Engineering,Government,Certificate,BFP | Fire Safety Inspection Certificate (FSIC) - Occupancy,-,-,-,-,-,No Upload,1.0,Francis Bernal,Marco Dolor,Cherry Octavo,0,0,0
Amaia Steps Parkway Nuvali,RBG,AMAIA,1005,BFP,Engineering,Government,Certificate,BFP | Flammable and Combustible Storage Clearance,-,-,-,-,-,No Upload,1.0,Francis Bernal,Marco Dolor,Cherry Octavo,0,0,0
